Season,MatchID,DateUTC,Round,Home,Away,Side,Team,Formation,StarterNo,PlayerID,Player,FirstName,LastName,PositionID,UsualPlayingPositionID,ShirtNumber,Age,CountryName,CountryCode,IsCaptain,MarketValue,Rating,CanonicalURL
2021-22,3657009,2021-08-29T16:30:00Z,2,Sassuolo,Sampdoria,Away,Sampdoria,4-2-3-1,11,39540,Fabio Quagliarella,Fabio,Quagliarella,115,3,27,,,,True,,,https://www.fotmob.com/match/3657009
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,1,466439,Mike Maignan,Mike,Maignan,11,0,16,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,2,612755,Davide Calabria,Davide,Calabria,32,1,2,,,,True,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,3,35112,Simon Kjær,Simon,Kjær,34,1,24,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,4,749662,Fikayo Tomori,Fikayo,Tomori,36,1,23,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,5,724371,Theo Hernández,Theo,Hernández,38,1,19,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,6,438456,Rade Krunic,Rade,Krunic,64,2,33,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,7,867414,Sandro Tonali,Sandro,Tonali,66,2,8,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,8,921341,Alexis Saelemaekers,Alexis,Saelemaekers,83,3,56,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,9,750027,Brahim Diaz,Brahim,Diaz,85,2,10,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,10,848844,Rafael Leao,Rafael,Leao,87,3,17,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Home,Milan,4-2-3-1,11,46469,Olivier Giroud,Olivier,Giroud,115,3,9,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,1,435684,Boris Radunovic,Boris,Radunovic,11,0,31,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,2,190562,Luca Ceppitelli,Luca,Ceppitelli,33,1,23,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,3,56678,Diego Godin,Diego,Godin,35,1,2,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,4,1123969,Andrea Carboni,Andrea,Carboni,37,1,44,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,5,643573,Nahitan Nández,Nahitan,Nández,71,2,18,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,6,574844,Razvan Marin,Razvan,Marin,73,2,8,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,7,114558,Kevin Strootman,Kevin,Strootman,75,2,16,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,8,449283,Alessandro Deiola,Alessandro,Deiola,77,2,14,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,9,522750,Dalbert,,Dalbert,79,1,29,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,10,203739,Joao Pedro,Joao,Pedro,104,3,10,,,,True,,,https://www.fotmob.com/match/3657007
2021-22,3657007,2021-08-29T18:45:00Z,2,Milan,Cagliari,Away,Cagliari,3-5-2,11,231176,Leonardo Pavoletti,Leonardo,Pavoletti,106,3,30,,,,False,,,https://www.fotmob.com/match/3657007
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,1,181911,Vid Belec,Vid,Belec,11,0,72,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,2,190700,Ramzi Aya,Ramzi,Aya,33,1,13,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,3,291655,Norbert Gyömbér,Norbert,Gyömbér,35,1,23,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,4,480964,Pawel Jaroszynski,Pawel,Jaroszynski,37,2,4,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,5,846248,Wajdi Kechrida,Wajdi,Kechrida,71,1,24,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,6,833024,Mamadou Coulibaly,Mamadou,Coulibaly,73,2,2,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,7,155249,Francesco Di Tacchio,Francesco,Di Tacchio,75,2,14,,,,True,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,8,664587,Lassana Coulibaly,Lassana,Coulibaly,77,2,18,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,9,1051097,Matteo Ruggeri,Matteo,Ruggeri,79,1,3,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,10,154246,Joel Chukwuma Obi,Joel Chukwuma,Obi,95,2,22,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Home,Salernitana,3-5-1-1,11,543306,Federico Bonazzoli,Federico,Bonazzoli,115,3,9,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,1,40604,Rui Patricio,Rui,Patricio,11,0,1,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,2,560852,Rick Karsdorp,Rick,Karsdorp,32,1,2,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,3,588687,Gianluca Mancini,Gianluca,Mancini,34,1,23,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,4,862538,Roger Ibanez,Roger,Ibanez,36,1,3,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,5,840184,Matias Vina,Matias,Vina,38,1,5,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,6,299799,Bryan Cristante,Bryan,Cristante,64,2,4,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,7,261313,Jordan Veretout,Jordan,Veretout,66,2,17,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,8,873297,Carles Pérez,Carles,Pérez,83,2,11,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,9,540307,Lorenzo Pellegrini,Lorenzo,Pellegrini,85,2,7,,,,True,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,10,73167,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,87,2,77,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657008,2021-08-29T18:45:00Z,2,Salernitana,Roma,Away,Roma,4-2-3-1,11,749661,Tammy Abraham,Tammy,Abraham,115,3,9,,,,False,,,https://www.fotmob.com/match/3657008
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,1,538501,Guglielmo Vicario,Guglielmo,Vicario,11,0,13,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,2,311016,Petar Stojanovic,Petar,Stojanovic,32,1,30,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,3,750880,Ardian Ismajli,Ardian,Ismajli,34,1,34,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,4,604330,Sebastiano Luperto,Sebastiano,Luperto,36,1,33,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,5,719946,Riccardo Marchizza,Riccardo,Marchizza,38,1,3,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,6,570830,Nicolas Haas,Nicolas,Haas,63,2,32,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,7,941656,Samuele Ricci,Samuele,Ricci,65,2,28,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,8,674829,Filippo Bandinelli,Filippo,Bandinelli,67,2,25,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,9,822794,Nedim Bajrami,Nedim,Bajrami,85,2,10,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,10,415404,Leonardo Mancuso,Leonardo,Mancuso,104,3,7,,,,True,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Home,Empoli,4-3-1-2,11,639671,Patrick Cutrone,Patrick,Cutrone,106,3,9,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,1,282059,Luca Lezzerini,Luca,Lezzerini,11,0,12,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,2,675327,Pasquale Mazzocchi,Pasquale,Mazzocchi,32,1,7,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,3,501570,Mattia Caldara,Mattia,Caldara,34,1,31,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,4,480014,Pietro Ceccaroni,Pietro,Ceccaroni,36,1,32,,,,True,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,5,923240,David Schnegg,David,Schnegg,38,1,28,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,6,661766,Luca Antonio Fiordilino,Luca Antonio,Fiordilino,73,2,16,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,7,189306,Antonio Junior Vacca,Antonio Junior,Vacca,75,2,5,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,8,924431,Gianluca Busio,Gianluca,Busio,77,2,27,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,9,498247,Mattia Aramu,Mattia,Aramu,103,2,10,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,10,600190,Thomas Henry,Thomas,Henry,105,3,14,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657014,2021-09-11T13:00:00Z,3,Empoli,Venezia,Away,Venezia,4-3-3,11,822236,Dennis Tørset Johnsen,Dennis Tørset,Johnsen,107,3,17,,,,False,,,https://www.fotmob.com/match/3657014
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,1,50065,David Ospina,David,Ospina,11,0,25,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,2,414906,Giovanni Di Lorenzo,Giovanni,Di Lorenzo,32,1,22,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,3,161683,Konstantinos Manolas,Konstantinos,Manolas,34,1,44,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,4,210428,Kalidou Koulibaly,Kalidou,Koulibaly,36,1,26,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,5,282731,Mario Rui,Mario,Rui,38,1,6,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,6,612863,Andre-Frank Zambo Anguissa,Andre-Frank Zambo,Anguissa,73,2,99,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,7,605654,Fabián Ruiz,Fabián,Ruiz,75,2,8,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,8,741049,Eljif Elmas,Eljif,Elmas,77,3,7,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,9,415539,Matteo Politano,Matteo,Politano,103,3,21,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,10,687681,Victor Osimhen,Victor,Osimhen,105,3,9,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Home,Napoli,4-3-3,11,193441,Lorenzo Insigne,Lorenzo,Insigne,107,3,24,,,,True,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,1,169718,Wojciech Szczesny,Wojciech,Szczesny,11,0,1,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,2,288613,Mattia De Sciglio,Mattia,De Sciglio,32,1,2,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,3,24235,Leonardo Bonucci,Leonardo,Bonucci,34,1,19,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,4,41884,Giorgio Chiellini,Giorgio,Chiellini,36,1,3,,,,True,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,5,807148,Luca Pellegrini,Luca,Pellegrini,38,1,17,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,6,848266,Weston McKennie,Weston,McKennie,73,2,14,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,7,624166,Manuel Locatelli,Manuel,Locatelli,75,2,27,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,8,352879,Adrien Rabiot,Adrien,Rabiot,77,2,25,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,9,414245,Federico Bernardeschi,Federico,Bernardeschi,103,3,20,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,10,213501,Álvaro Morata,Álvaro,Morata,105,3,9,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657016,2021-09-11T16:00:00Z,3,Napoli,Juventus,Away,Juventus,4-3-3,11,935379,Dejan Kulusevski,Dejan,Kulusevski,107,3,44,,,,False,,,https://www.fotmob.com/match/3657016
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,1,212630,Marco Sportiello,Marco,Sportiello,11,0,57,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,2,127374,Rafael Toloi,Rafael,Toloi,33,1,2,,,,True,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,3,185625,José Luis Palomino,José Luis,Palomino,35,1,6,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,4,260964,Berat Djimsiti,Berat,Djimsiti,37,1,19,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,5,244811,Davide Zappacosta,Davide,Zappacosta,72,1,77,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,6,446266,Mario Pasalic,Mario,Pasalic,74,2,88,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,7,201704,Remo Freuler,Remo,Freuler,76,2,11,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,8,759097,Joakim Mæhle,Joakim,Mæhle,78,1,3,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,9,442581,Aleksey Miranchuk,Aleksey,Miranchuk,94,2,59,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,10,566654,Matteo Pessina,Matteo,Pessina,96,2,32,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Home,Atalanta,3-4-2-1,11,116555,Duvan Zapata,Duvan,Zapata,115,3,91,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,1,281762,Pietro Terracciano,Pietro,Terracciano,11,0,1,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,2,519192,Lorenzo Venuti,Lorenzo,Venuti,32,1,23,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,3,766611,Nikola Milenkovic,Nikola,Milenkovic,34,1,4,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,4,768331,Igor,,Igor,36,1,98,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,5,239350,Cristiano Biraghi,Cristiano,Biraghi,38,1,3,,,,True,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,6,127460,Giacomo Bonaventura,Giacomo,Bonaventura,73,2,5,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,7,592909,Lucas Torreira,Lucas,Torreira,75,2,18,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,8,317156,Alfred Duncan,Alfred,Duncan,77,2,32,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,9,150330,José Maria Callejon,José Maria,Callejon,103,3,7,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,10,737857,Dusan Vlahovic,Dusan,Vlahovic,105,3,9,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657011,2021-09-11T18:45:00Z,3,Atalanta,Fiorentina,Away,Fiorentina,4-3-3,11,933817,Riccardo Sottil,Riccardo,Sottil,107,3,33,,,,False,,,https://www.fotmob.com/match/3657011
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,1,602845,Emil Audero,Emil,Audero,11,0,1,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,2,198099,Bartosz Bereszynski,Bartosz,Bereszynski,32,1,24,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,3,72665,Maya Yoshida,Maya,Yoshida,34,1,22,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,4,440369,Omar Colley,Omar,Colley,36,1,15,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,5,693160,Tommaso Augello,Tommaso,Augello,38,1,3,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,6,11685,Antonio Candreva,Antonio,Candreva,72,2,87,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,7,40930,Adrien Silva,Adrien,Silva,74,2,5,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,8,439148,Morten Thorsby,Morten,Thorsby,76,2,2,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,9,888912,Mikkel Damsgaard,Mikkel,Damsgaard,78,2,38,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,10,155254,Francesco Caputo,Francesco,Caputo,104,3,10,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Home,Sampdoria,4-4-2,11,39540,Fabio Quagliarella,Fabio,Quagliarella,106,3,27,,,,True,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Away,Inter,3-5-2,1,42422,Samir Handanovic,Samir,Handanovic,11,0,1,,,,True,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Away,Inter,3-5-2,2,309328,Milan Skriniar,Milan,Skriniar,33,1,37,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Away,Inter,3-5-2,3,188555,Stefan de Vrij,Stefan,de Vrij,35,1,6,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Away,Inter,3-5-2,4,605224,Federico Dimarco,Federico,Dimarco,37,1,32,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Away,Inter,3-5-2,5,46820,Matteo Darmian,Matteo,Darmian,71,1,36,,,,False,,,https://www.fotmob.com/match/3657018
2021-22,3657018,2021-09-12T10:30:00Z,3,Sampdoria,Inter,Away,Inter,3-5-2,6,541820,Nicolo Barella,Nicolo,Barella,73,2,23,,,,False,,,https://www.fotmob.com/match/3657018
